bdb,strongs,LemmaGuess
BDB8721,H7989,שַׁלִּיט
BDB8721,H7986,שַׁלִּיט
BDB8722,H7983,שִׁלְטוֺן
BDB8724,H7982,שֶׁ֫לֶט
BDB8725,H7993,שָׁלַךְ
BDB8726,H7994,שָׁלָךְ
BDB8727,H7995,שַׁלֶּ֫כֶת
BDB8728,H7996,שַׁלֶּ֫כֶת
BDB8729,H7997,שָׁלַל
BDB8730,H7758,שׁוֺלָל
BDB8731,H7997,שָׁלַל
BDB8732,H7998,שָׁלָל
BDB8733,H7999,שָׁלֵם
BDB8734,H7965,שָׁלוֺם
BDB8734,H3073,שָׁלוֺם
BDB8735,H8002,שֶׁ֫לֶם
BDB8736,H7999,שָׁלַם
BDB8737,H8003,שָׁלֵם
BDB8738,H8004,שָׁלֵם
BDB8739,H8005,שִׁלֵּם
BDB8740,H8006,שִׁלֵּם
BDB8741,H8016,שִׁלֵּמִי
BDB8742,H8021,שַׁלְמֹן
BDB8743,H7966,שִׁלּוּם
BDB8744,H8011,שִׁלֻּמָה
BDB8745,H7967,שַׁלּוּם
BDB8745,H4918,שַׁלּוּם
BDB8745,H8018,שַׁלּוּם
BDB8745,H4920,שַׁלּוּם
BDB8746,H7967,שַׁלּוּן
BDB8746,H7968,שַׁלּוּן
BDB8747,H4918,מְשֻׁלָּם
BDB8747,H7967,מְשֻׁלָּם
BDB8748,H4919,מְשִׁלֵּמוֺת
BDB8748,H4921,מְשִׁלֵּמוֺת
BDB8749,H4920,מְשֶׁלֶיָ֫ה(וּׅ
BDB8749,H7967,מְשֶׁלֶיָ֫ה(וּׅ
BDB8749,H8018,מְשֶׁלֶיָ֫ה(וּׅ
BDB8750,H4922,מְשֻׁלֶּ֫מֶת
BDB8751,H8010,שְׁלֹמִה
BDB8752,H8013,שְׁלֹמוֺת
BDB8752,H8019,שְׁלֹמוֺת
BDB8753,H8019,שְׁלֹמִית
BDB8754,H8015,שְׁלֹמִי
BDB8755,H8017,שְׁלֻמִיאֵל
BDB8756,H8018,שֶׁלֶמְיָה(וּׅ
BDB8756,H7967,שֶׁלֶמְיָה(וּׅ
BDB8757,H8020,שַׁלְמָן
BDB8758,H8022,שַׁלְמַנְאֶ֫סֶר
BDB8759,H8025,שָׁלַף
BDB8759,H2498,שָׁלַף
BDB8760,H8026,שֶׁ֫לָף
BDB8762,H7969,שָׁלשׁ
BDB8763,H8027,שִׁלֵּשׁ
BDB8764,H7992,שְׁלִישִׁי
BDB8764,H5697,שְׁלִישִׁי
BDB8765,H8032,שִׁלְשֹׁם
BDB8765,H7991,שִׁלְשֹׁם
BDB8766,H7970,שְׁלשִׁים
BDB8767,H7991,שָׁלִ(י)שׁ
BDB8768,H7991,שָׁלִישׁ
BDB8769,H7991,שָׁלִישׁ
BDB8769,H8032,שָׁלִישׁ
BDB8770,H8029,שִׁלֵּשׁ
BDB8771,H8028,שֶׁ֫לֶשׁ
BDB8772,H8031,שָׁלִ֫שָׁה
BDB8773,H8030,שִׁלְשָׁה
BDB8774,H7597,שַׁלְתִּיאֵל
BDB8775,H8033,שָׁם
BDB8775,H3074,שָׁם
BDB8776,H8034,שֵׁם
BDB8777,H8035,שֵׁם
BDB8778,H8038,שֶׁמְאֵ֫בֶר
BDB8779,H8050,שְׁמוּאֵל
BDB8780,H8061,שְׁמִידָ֑ע
BDB8781,H8062,שְׁמִידָעִי
BDB8782,H8070,שְׁמִירָמוֺת
BDB8784,H8039,שִׁמְאָה
BDB8785,H8043,שִׁמְאָם
BDB8786,H8044,שַׁמְגַּר
BDB8787,H8045,שָׁמַד
BDB8788,H8106,שָׁ֑מֶד
BDB8789,H8126,שֻׁמָה
BDB8790,H8126,שֻׁמָתִי
BDB8792,H8064,שָׁמַי
BDB8793,H8049,שַׁמְהוּת
BDB8793,H8048,שַׁמְהוּת
BDB8794,H8058,שָׁמַט
BDB8795,H8059,שְׁמִטָּה
BDB8796,H8074,שָׁמֵם
BDB8797,H8076,שָׁמֵם
BDB8798,H8077,שְׁמָמָה
BDB8798,H8074,שְׁמָמָה
BDB8799,H8077,ִשׁמְמָה
BDB8800,H8037,שַׁמָּא
BDB8801,H8047,שַׁמָּה
BDB8802,H8048,שַׁמָּה
BDB8802,H8092,שַׁמָּה
BDB8802,H8093,שַׁמָּה
BDB8802,H8096,שַׁמָּה
BDB8802,H8054,שַׁמָּה
BDB8802,H8049,שַׁמָּה
BDB8803,H8054,שַׁמּוֺת
BDB8804,H8060,שַׁמַּי
BDB8805,H8078,שִׁמָּמוֺן
BDB8806,H4923,מְשַׁמָּה
BDB8807,H8080,שָׁמֵן
BDB8808,H8082,שָׁמֵן
BDB8809,H4924,שָׁמָן
BDB8810,H8081,שֶׁ֫מֶן
BDB8811,H0820,אַשְׁמַנִּים
BDB8812,H4924,מִשְׁמָן
BDB8812,H4932,מִשְׁמָן
BDB8813,H4924,מַשְׁמָן
BDB8814,H4925,מַשְׁמַנָּה
BDB8816,H8083,שְׁמֹנֶה
BDB8817,H8066,שְׁמִינִי
BDB8817,H8067,שְׁמִינִי
BDB8818,H8084,שְׁמֹנִים
BDB8819,H8085,שָׁמַע
BDB8820,H8088,שֶׁ֫מַע
BDB8821,H8087,שֶׁ֫מַע
BDB8821,H8096,שֶׁ֫מַע
BDB8822,H8088,שֵׁ֫מַע
BDB8823,H8089,שֹׁ֫מַע
BDB8824,H8090,שְׁמַע
BDB8825,H8091,שָׁמָע
BDB8826,H8092,שִׁמְעָא
BDB8826,H8093,שִׁמְעָא
BDB8826,H8048,שִׁמְעָא
BDB8826,H8051,שִׁמְעָא
BDB8827,H8092,שִׁמְעָה
BDB8827,H8093,שִׁמְעָה
BDB8828,H8094,שְׁמָעָה
BDB8829,H8100,שִׁמְעָת
BDB8830,H8101,שִׁמְעָתִים
BDB8831,H8052,שְׁמוּעָה
BDB8832,H8051,שַׁמּוּעַ
BDB8832,H8092,שַׁמּוּעַ
BDB8833,H8095,שִׁמְעוֺן
BDB8834,H8099,שִׁמְעוֺנִי
BDB8835,H8096,שִׁמְעִי
BDB8835,H8087,שִׁמְעִי
BDB8835,H8092,שִׁמְעִי
BDB8836,H8097,שִׁמְעִי
BDB8837,H8098,שְׁמַעְיָ֫ה(וּׅ
BDB8838,H3458,יִשְׁמָעֵאל
BDB8839,H3459,יִשְׁמְעֵאלִי
BDB8840,H3460,יִשְׁמַעְיָ֫ה(וּׅ
BDB8841,H2045,הַשְׁמָעוּת
BDB8842,H4926,מִשְׁמָע
BDB8843,H4927,מִשְׁמָע
BDB8844,H4928,מִשְׁמַ֫עַת
BDB8846,H8102,שֵׁ֫מֶץ
BDB8847,H8103,שִׁמְצָה
BDB8848,H8104,שָׁמַר
BDB8849,H8106,שֶׁ֫מֶר
BDB8849,H7763,שֶׁ֫מֶר
BDB8850,H8108,שָׁמְרָה
BDB8851,H7763,שֹׁמֵר
BDB8852,H8113,שֹׁמְרִי
BDB8853,H8119,שִׁמְרָת
BDB8854,H8116,שִׁמְרִית
BDB8855,H8109,שְׁמֻרָה
BDB8856,H8107,שִׁמֻּר
BDB8857,H8114,שְׁמַרְיָ֫ה(וּׅ
BDB8858,H8111,שֹׁמְרוֺן
BDB8859,H8118,שֹׁמְרֹנִי
BDB8860,H8110,שִׁמְרוֺן
BDB8860,H8112,שִׁמְרוֺן
BDB8861,H8110,שִׁמְרוֺן
BDB8862,H8117,שִׁמְוֺנִי
BDB8863,H0821,אַשְׁמוּרָה
BDB8864,H3461,יִשְׁמְרַי
BDB8865,H4929,מִשְׁמָר
BDB8866,H4931,מִשְׁמֶ֫רֶתּ
BDB8868,H8105,שֶׁ֫מֶר
BDB8868,H8106,שֶׁ֫מֶר
BDB8870,H8068,שָׁמִיר
BDB8871,H8069,שָׁמִיר
BDB8872,H8053,שָׁמִיר
BDB8872,H8068,שָׁמִיר
BDB8874,H8121,שֶׁ֫מֶשׁ
BDB8875,H8123,שִׁמְשׁוֺן
BDB8876,H8125,שַׁמְשְׁרַי
BDB8877,H8134,שִׁנְאָב
BDB8878,H8137,שֶׁנְאַצַ֑ר
BDB8880,H0822,אֶשְׁנָב
BDB8881,H8138,שָׁנָה
BDB8881,H8133,שָׁנָה
BDB8881,H8132,שָׁנָה
BDB8882,H8141,שָׁנָה
BDB8884,H8144,שָׁנִי
BDB8885,H8138,שָׁנָה
BDB8886,H8147,שְׁנַ֫יִם
BDB8887,H8145,שֵׁנִי
BDB8888,H4932,מִשְׁנֶה
BDB8889,H8136,שִׁנְאָן
BDB8890,H8150,שָׁנַן
BDB8891,H8127,שֵׁן
BDB8892,H8129,שֵׁן
BDB8893,H8148,שְׁנִינָה
BDB8894,H8143,שֶׁנְהַבִּים
BDB8895,H8151,שָׁנַס
BDB8896,H8152,שִׁנְעָר
BDB8897,H8154,שָׁסָה
BDB8897,H4882,שָׁסָה
BDB8898,H8155,שָׁסַס
BDB8898,H8154,שָׁסַס
BDB8899,H4933,מְשִׁסָּה
BDB8900,H8156,שָׁסַע
BDB8901,H8156,שֶׁ֫סַע
BDB8901,H8157,שֶׁ֫סַע
BDB8902,H8158,שָׁסַף
BDB8903,H8159,שָׁעָה
BDB8903,H8173,שָׁעָה
BDB8905,H8161,שַׁעֲטָה
BDB8906,H8162,שַׁעַטְנֵז
BDB8908,H8168,שֹׁ֫עַל
BDB8909,H4934,מִשְׁעוֺל
BDB8911,H7776,שׁוּעָל
BDB8912,H7777,שׁוּעָל
BDB8914,H8169,שַׁעַלְבִים
BDB8915,H8170,שַׁעַלְבֹנִי
BDB8916,H8171,שְׁעָלִים
BDB8918,H8172,שָׁעַן
BDB8919,H0824,אֶשְׁעָ֑ן
BDB8920,H4937,מִשְׁעָן
BDB8921,H4937,מַשְׁעֵן
BDB8922,H4938,מַשְׁעֵנָה
BDB8923,H4938,מִשְׁעֶ֫נֶת
BDB8924,H8173,שָׁעַע
BDB8924,H8159,שָׁעַע
BDB8925,H8173,שָׁעַע
BDB8926,H8191,שַׁעֲשֻׁעִים
BDB8927,H8174,שַׁ֫עַף
BDB8929,H8179,שַׁ֫עַר
BDB8929,H5869,שַׁ֫עַר
BDB8930,H7778,שֹׁעֵר
BDB8931,H8187,שְׁעַרְיָה
BDB8932,H8189,שַׁעֲרַ֫יִם
BDB8933,H8176,שָׁעַר
BDB8934,H8160,שַׁ֫עַר
BDB8936,H8182,שֹׁעָר
BDB8937,H8186,שַׁעֲרוּרָה
BDB8938,H8186,שַׁעֲרוּרִיָּה
BDB8939,H8190,שַׁעַשְׁגַּז
BDB8940,H8192,שָׁפָה
BDB8940,H8205,שָׁפָה
BDB8941,H8194,שְׁפוֺת
BDB8942,H8195,שְׁפוֺ
BDB8943,H8205,שְׁפִי
BDB8943,H8192,שְׁפִי
BDB8944,H0827,אַשְׁפּה
BDB8945,H3472,יִשְׁפָּה
BDB8947,H8239,שָׁפַת
BDB8948,H0830,אַשְׁפֹּת
BDB8949,H4942,שְׁפַתָּ֑יִם
BDB8949,H8240,שְׁפַתָּ֑יִם
BDB8950,H8440,שְׁפַתַּ֫ים
BDB8951,H4942,מִשְׁפְּתַ֫יִם
BDB8953,H8198,שִׁפְחָה
BDB8953,H0519,שִׁפְחָה
BDB8954,H4940,מִשְׁפָּחָה
BDB8955,H8199,שָׁפַט
BDB8956,H8201,שֶׁ֫פֶט
BDB8957,H8196,שְׁפוֺט
BDB8958,H8202,שָׁפָט
BDB8959,H4941,מִשְׁפָּט
BDB8960,H8203,שְׁפַטְיָה(וּׅ
BDB8961,H8204,שִׁפְטָן
BDB8962,H8210,שָׁפַךְ
BDB8963,H8211,שֶׁ֫פֶךְ
BDB8964,H8212,שָׁפְכָה
BDB8965,H8213,שָׁפֵל
BDB8966,H8216,שֵׁ֫פֶל
BDB8967,H8218,שִׁפְלָה
BDB8968,H8217,שָׁפָל
BDB8969,H8219,שְׁפֵלָה
BDB8970,H8220,שִׁפְלוּת
BDB8971,H8223,שָׁפָם
BDB8972,H8221,שְׁפָם
BDB8973,H8224,שִׁפֲמוֺת
BDB8974,H8225,שִׁפְמִי
BDB8976,H8227,שָׁפָן
BDB8978,H3473,יִשְׁפָּן
BDB8980,H8228,שֶׁ֫פַע
BDB8981,H8229,שִׁפְעָה
BDB8982,H8230,שִׁפְעִי
BDB8984,H8207,שְׁפִיפֹן
BDB8985,H8197,שְׁפוּפָם
BDB8986,H7781,שׁוּפָּמִי
BDB8987,H8197,שְׁפוּפָן
BDB8988,H8206,שֻׁפִּים
BDB8989,H8231,שָׁפַר
BDB8990,H8233,שֶׁ֫פֶר
BDB8990,H0534,שֶׁ֫פֶר
BDB8990,H0562,שֶׁ֫פֶר
BDB8991,H8234,שֶׁ֫פֶר
BDB8992,H8235,שִׁפְרָה
BDB8993,H8236,שִׁפְרָה
BDB8994,H8208,שָׁפִיר
BDB8995,H7782,שֹׁפָר
BDB8996,H8237,שׁפרור
BDB8997,H8240,שְׁפַתַּ֫יִם
BDB8997,H4942,שְׁפַתַּ֫יִם
BDB8998,H8245,שָׁקַד
BDB8999,H8247,שָׁקֵד
BDB9000,H8246,שָׁקַד
BDB9001,H8248,שָׁקָה
BDB9001,H8257,שָׁקָה
BDB9002,H8250,שִׁקּוּי
BDB9003,H8268,שֹׁ֫קֶת
BDB9004,H4945,מַשְׁקֶה
BDB9005,H4945,מַשְׁקֶה
BDB9006,H8252,שָׁקַט
BDB9007,H8253,שֶׁ֫קֶט
BDB9008,H8254,שָׁקַל
BDB9009,H8255,שֶׁ֫קֶל
BDB9010,H4946,מִשְׁקוֺל
BDB9011,H4948,מִשְׁקָל
BDB9012,H4949,מִשְׁקֶ֫לֶת
BDB9013,H8256,שִׁקְמָה
BDB9014,H8257,שָׁקַע
BDB9014,H8248,שָׁקַע
BDB9015,H4950,מִשְׁקָע
BDB9015,H8257,מִשְׁקָע
BDB9016,H8259,שָׁקַף
BDB9018,H8260,שֶׁ֫קֶף
BDB9019,H8261,שָׁקוּף
BDB9020,H4947,מַשְׁקוֺף
BDB9022,H8263,שֶׁ֫קֶץ
BDB9023,H8262,שִׁקֵּץ
BDB9024,H8251,שִׁקּוּץ
BDB9025,H8264,שָׁקַק
BDB9026,H4944,מַשָׁק
BDB9028,H8267,שֶׁ֫קֶר
BDB9029,H8266,שָׁקַר
BDB9031,H8273,שָׁרָב
BDB9032,H8274,שֵֵׁרבְיָה
BDB9033,H8281,שָׁרָה
BDB9033,H8293,שָׁרָה
BDB9035,H4952,מִשְׁרָה
BDB9037,H8302,שִׁרְיָה
BDB9039,H8302,שִׁרְיוֺן
BDB9040,H8285,שֵׁרָה
BDB9041,H8287,שָׁרוּחֶ֑ן
BDB9042,H8289,שָׁרוֺן
BDB9042,H8290,שָׁרוֺן
BDB9043,H8298,שָׁרָ֑י
BDB9044,H8317,שָׁרַץ
BDB9045,H8318,שֶׁ֫רֶץ
BDB9046,H8319,שָׁרַק
BDB9047,H8322,שְׁרֵקָה
BDB9048,H8292,שְׁרִיקָה
BDB9050,H8270,שֹׁר
BDB9050,H8326,שֹׁר
BDB9051,H8285,שֵׁרָה
BDB9052,H8325,שָׁרָר
BDB9053,H8306,שָׁרִיר
BDB9054,H8307,שְׁרִירוּת
BDB9055,H8331,שַׁרְשָׁה
BDB9056,H8333,שַׁרְשְׁרָה
BDB9058,H8328,שֹׁ֫רֶשׁ
BDB9059,H8327,שָׁרַשׁ
BDB9060,H8329,שָׁ֑רֶשׁ
BDB9061,H8334,שָׁרַת
BDB9062,H8335,שָׁרֵת
BDB9063,H8336,שֵׁשׁ
BDB9064,H8339,שִׁשֵּׁא
BDB9064,H8340,שִׁשֵּׁא
BDB9065,H8329,שֶׁשְׁבַּצַּר
BDB9066,H8343,שָׁשַׁי
BDB9067,H8344,שֵׁשַׁי
BDB9068,H8347,שֵׁשַׁךְ
BDB9069,H8348,שֵׁשָׁן
BDB9070,H8349,שָׁשָׁק
BDB9071,H8350,שָׁשֵׁר
BDB9072,H8354,שָׁתָה
BDB9073,H8358,שְׁתִי
BDB9074,H8360,שְׁתִיָּה
BDB9075,H4960,מִשְׁתֶּה
BDB9077,H8357,שֵׁת
BDB9077,H8356,שֵׁת
BDB9079,H8359,שְׁתִי
BDB9080,H8362,שָׁתַל
BDB9081,H8363,שָׁתִיל
BDB9082,H8365,שָׁתַם
BDB9083,H8367,שָׁתַק
BDB9084,H8369,שֵׁתָר
BDB9085,H8371,שָׁתַת
BDB9085,H7743,שָׁתַת
BDB9087,H8372,תָּא
BDB9088,H8373,תָּאֵב
BDB9089,H8375,תַּאֲבָה
BDB9090,H8374,תָּאַב
BDB9091,H8376,תָּאָה
BDB9091,H8388,תָּאָה
BDB9092,H8377,תְּאוֺ
BDB9094,H8380,תּוֺאָם
BDB9095,H8382,תָּאַם
BDB9096,H8384,תְּאֵנָה
BDB9097,H8387,תַּאֲנַת שִׁלֹ֑ה
BDB9098,H8388,תָּאַר
BDB9099,H8389,תֹּ֫אַר
BDB9099,H8447,תֹּ֫אַר
BDB9099,H8448,תֹּ֫אַר
BDB9100,H8388,תָּאַר
BDB9100,H8376,תָּאַר
BDB9100,H8427,תָּאַר
BDB9101,H8392,תֵּבָה
BDB9102,H8396,תָּבוֺר
BDB9102,H3694,תָּבוֺר
BDB9103,H8401,תֶּ֫בֶן
BDB9104,H4963,מַתְבֵּן
BDB9105,H8402,תִּבְנִי
BDB9106,H8405,תֵּבֵץ
BDB9107,H8407,תִּגְלַת פִּלְאֶ֫סֶר
BDB9108,H8425,תֹּגַרְמָה
BDB9109,H8412,תַּדְמֹר
BDB9109,H8559,תַּדְמֹר
BDB9110,H8413,תִּדְעָל
BDB9112,H8414,תֹּ֫הוּ
BDB9113,H8417,תָּהְָלָה
BDB9115,H8415,תִּהוֺם
BDB9116,H8422,תּוּבַל
BDB9117,H8423,תּוּבַל(ֿ)קַ֫יִן
BDB9119,H8420,תָּו
BDB9120,H8379,תַּאֲוָה
BDB9121,H8427,תָּוָה
BDB9122,H8428,תָּוָה
BDB9123,H8430,תּוֺחַ
BDB9123,H8459,תּוֺחַ
BDB9124,H8432,תָּ֫וֶךְ
BDB9125,H8484,תִּיכוֺן
BDB9125,H2694,תִּיכוֺן
BDB9126,H8437,תּוֺלָל
BDB9128,H8611,תֹּ֫פֶת
BDB9128,H8612,תֹּ֫פֶת
BDB9129,H8446,תּוּר
BDB9129,H3491,תּוּר
BDB9130,H8447,תּוֺר
BDB9130,H8448,תּוֺר
BDB9131,H3491,יְתוֺר
BDB9132,H8456,תָּזַז
BDB9133,H8471,תַּחְפַּנְחֵס
BDB9134,H8472,תַּחְפְּנֵיס
BDB9135,H8473,תַּחְרָא
BDB9136,H8476,תַּ֫חַשׁ
BDB9137,H8477,תַּ֫חַשׁ
BDB9138,H8478,תַּחַת
BDB9139,H8481,תַּחְתּוֺן
BDB9140,H8482,תַּחְתִּי
BDB9141,H8480,תַּ֫חַת
BDB9142,H8436,תִּילוֺן
BDB9143,H8485,תֵּימָא
BDB9144,H8491,תִּיצִי
BDB9145,H8493,תִּירְיָא
BDB9146,H8494,תִּירָ֑ס
BDB9147,H8495,תַּ֫יִשׁ
BDB9148,H8497,תָּכָה
BDB9149,H8500,תֻּכִּיִּים
BDB9151,H8496,תֹּךְ
BDB9151,H8501,תֹּךְ
BDB9152,H8504,תְּכֵ֫לֶת
BDB9153,H8505,תָּכַן
BDB9154,H8506,תֹּ֫כֶן
BDB9155,H8507,תֹּ֫כֶן
BDB9156,H8508,תָּכֵּנִית
BDB9157,H4971,מַתְכֹּ֫נֶת
BDB9158,H8511,תָּלָא
BDB9158,H8518,תָּלָא
BDB9159,H8515,תְּלַאשָּׂ֑ר
BDB9160,H8518,תָּלָה
BDB9161,H8522,תְּלִי
BDB9162,H3494,יִתְלָה
BDB9163,H8520,תֶּ֫לַח
BDB9165,H8510,תֵּל
BDB9166,H8512,תֵּל אָבִיב
BDB9167,H8521,תֵּל חַרְשָׁא
BDB9168,H8528,תֵּל מֶ֫לַח
BDB9169,H8524,תָּלוּל
BDB9170,H8534,תַּלְתַּלִּים
BDB9171,H2048,תָּלַל
BDB9171,H8524,תָּלַל
BDB9171,H2049,תָּלַל
BDB9173,H8525,תֶּ֫לֶם
BDB9173,H8510,תֶּ֫לֶם
BDB9174,H8526,תַּלְמַי
BDB9176,H8438,תּוֺלָע
BDB9177,H8439,תּוֺלָע
BDB9178,H8440,תּוֺלָיִ
BDB9179,H8438,תּוֺלֵעָה
BDB9180,H8529,תָּלַע
BDB9181,H4459,מְתַלְּיוֺת
BDB9181,H4973,מְתַלְּיוֺת
BDB9182,H8530,תַּלְפִיּוֺת
BDB9183,H8539,תָּמַהּ
BDB9184,H8541,תִּמָּהוֺן
BDB9185,H8542,תַּמּוּז
BDB9186,H8547,תָּ֑מַח
BDB9187,H8551,תָּמַךְ
BDB9188,H0865,תְּמוֺל
BDB9188,H8543,תְּמוֺל
BDB9188,H8032,תְּמוֺל
BDB9188,H8008,תְּמוֺל
BDB9189,H8552,תָּמַם
BDB9190,H8537,תֹּם
BDB9190,H8550,תֹּם
BDB9190,H0224,תֹּם
BDB9190,H8549,תֹּם
BDB9191,H8538,תֻּמָּה
BDB9191,H8535,תֻּמָּה
BDB9192,H8535,תָּם
BDB9192,H8382,תָּם
BDB9193,H8549,תָּמִים
BDB9193,H8537,תָּמִים
BDB9194,H4974,מְתֹם
BDB9194,H4962,מְתֹם
BDB9196,H8560,תֹּ֫מֶר
BDB9197,H8558,תָּמָר
BDB9198,H8559,תָּמָר
BDB9198,H1193,תָּמָר
BDB9199,H8561,תִּמֹרָה
BDB9200,H8470,תִּימָרָה
BDB9201,H8564,תַּמְרוּר
BDB9201,H8563,תַּמְרוּר
BDB9202,H8566,תָּנָה
BDB9203,H0866,אֶתְנָה
BDB9203,H0868,אֶתְנָה
BDB9203,H0869,אֶתְנָה
BDB9204,H3496,יַתְנִיאֵל
BDB9205,H3496,תָּנָה
BDB9207,H8571,תְּנוּךְ
BDB9208,H8574,תַּנּוּר
BDB9210,H8565,תַּן
BDB9211,H8577,תַּנִּין
BDB9213,H0866,אֶתְנַן
BDB9213,H0868,אֶתְנַן
BDB9213,H0869,אֶתְנַן
BDB9215,H8441,תּוֺעֵבָה
BDB9216,H8581,תָּעַב
BDB9217,H8582,תָּעָה
BDB9218,H8442,תּוֺעָה
BDB9219,H8583,תֹּ֫עִי
BDB9220,H8590,תַּעְנָךְ
BDB9221,H8591,תָּעַע
BDB9222,H8595,תַּעְתֻּעִים
BDB9223,H8601,תֻּפִינִים
BDB9225,H8602,תָּפֵל
BDB9226,H8604,תִּפְלָה
BDB9228,H8602,תָּפֵל
BDB9229,H8603,תֹּ֫פֶל
BDB9231,H8596,תֹּף
BDB9232,H8608,תָּפַף
BDB9233,H8609,תָּפַר
BDB9234,H8610,תָּפַשׂ
BDB9235,H8612,תֹּ֫פֶת
BDB9236,H8613,תָּפְתֶּה
BDB9236,H8612,תָּפְתֶּה
BDB9237,H8626,תָּקַן
BDB9238,H8628,תָּקַע
BDB9239,H8629,תֵּ֫קַע
BDB9240,H8619,תָּקוֺעַ
BDB9241,H8620,תְּקוֺעַ
BDB9242,H8621,תְּקוֺעִי
BDB9243,H8630,תָּקֵף
BDB9244,H8633,תֹּ֫קֶף
BDB9245,H8623,תַּקִּיף
BDB9246,H8449,תֹּר
BDB9246,H8447,תֹּר
BDB9246,H8448,תֹּר
BDB9247,H8634,תַּרְאֲלָה
BDB9248,H8638,תִּרְגֵּם
BDB9249,H8640,תִּרְהָקָה
BDB9250,H8645,תִּרְוָה
BDB9251,H8648,תֶּ֫רַח
BDB9252,H8650,תֹּ֫רֶן
BDB9253,H8654,תִּרְעָתִים
BDB9254,H8655,תְּרָפִים
BDB9255,H8657,תֶּ֫רֶשׁ
BDB9256,H8658,תַּרְשִׁישׁ
BDB9257,H8659,תַּרְשִׁרשׁ
BDB9258,H8660,תִּרְשָׁתָא
BDB9259,H8661,תַּרְתָּן
BDB9260,H8662,תַּרְתָּ֑ק
BDB9261,H8672,תֵּ֫שַׁע
BDB9262,H8671,תְּשִׁיעִי
BDB9263,H8673,תִּשְׁעִים
BDB9264,H0003,
BDB9264,H0004,
BDB9265,H0006,אֲבַד
BDB9265,H0007,אֲבַד
BDB9267,H0002,אַב
BDB9268,H0068,אֶ֫בֶן
BDB9268,H0069,אֶ֫בֶן
BDB9269,H0104,אִגְּרָה
BDB9269,H0107,אִגְּרָה
BDB9270,H0116,אֱדַ֫יִן
BDB9271,H0143,אֲדָר
BDB9271,H0144,אֲדָר
BDB9272,H0147,אִדַּר
BDB9273,H0148,אֲדַרְגָּזַר
BDB9274,H0149,אַדְרַזְדָּא
BDB9274,H0230,אַדְרַזְדָּא
BDB9276,H0852,אָת
BDB9278,H0363,אִילָן
BDB9279,H0228,אֲזָא
BDB9280,H0230,אַזְדָּא
BDB9281,H0235,אֲזַל
BDB9281,H0236,אֲזַל
BDB9282,H0239,אזן
BDB9282,H3976,אזן
BDB9283,H3977,מאֹזַנְיָא
BDB9284,H0259,אחד
BDB9285,H0259,חַד
BDB9286,H0251,אחה
BDB9287,H0252,אַח
BDB9288,H0307,אַחְמְתָא
BDB9289,H0311,אחר
BDB9289,H0310,אחר
BDB9289,H0870,אחר
BDB9290,H0317,אָחֳרִי
BDB9290,H0321,אָחֳרִי
BDB9291,H0318,אחרין
BDB9292,H0320,אַחֲרִית
BDB9293,H0321,אָחֳרָן
BDB9294,H0324,אֲחַשְׁדַּרְפְּנִרן
BDB9295,H0574,אֵימְתָן
BDB9295,H0367,אֵימְתָן
BDB9296,H0383,אִיתַי
BDB9296,H3426,אִיתַי
BDB9297,H0398,אֲכַל
BDB9297,H0399,אֲכַל
BDB9298,H0409,אַל
BDB9298,H0408,אַל
BDB9299,H0412,אֵל
BDB9300,H0426,אֱלָהּ
BDB9300,H0433,אֱלָהּ
BDB9301,H0429,אֵלֶּה
BDB9301,H0459,אֵלֶּה
BDB9302,H0431,אֲלוּ
BDB9302,H0718,אֲלוּ
BDB9303,H0459,אִלֵּין
BDB9303,H1836,אִלֵּין
BDB9303,H0428,אִלֵּין
BDB9304,H0479,אִלֵּךְ
BDB9304,H1791,אִלֵּךְ
BDB9305,H0505,אֲלַ֑ף
BDB9305,H0506,אֲלַ֑ף
BDB9306,H0520,אַמָּה
BDB9306,H0521,אַמָּה
BDB9307,H0523,אֻמָּה
BDB9307,H0524,אֻמָּה
BDB9308,H0539,אֲמַן
BDB9308,H0540,אֲמַן
BDB9309,H0560,אֲמַר
BDB9309,H0559,אֲמַר
BDB9310,H3983,מֵאמַר
BDB9311,H0563,אִמַּר
BDB9312,H0576,אֲנָא
BDB9313,H0576,אֲנָה
BDB9313,H0589,אֲנָה
BDB9314,H0581,אִנּוּן
BDB9314,H1932,אִנּוּן
BDB9315,H0586,אֲנַ֫חְנָא
BDB9315,H0587,אֲנַ֫חְנָא
BDB9316,H0581,אִנִּין
BDB9317,H0598,אֲנַס
BDB9318,H0600,אֲנַף
BDB9318,H0639,אֲנַף
BDB9319,H0582,אנשׁ
BDB9320,H0606,אֱנָשׁ
BDB9321,H0802,אנשׁ
BDB9322,H5389,נְשִׁין
BDB9323,H0607,אנתה
BDB9323,H0859,אנתה
BDB9324,H0608,אַנְתּוּן
BDB9324,H0859,אַנְתּוּן
BDB9325,H0620,אָֽסְנַפַּר
BDB9326,H0629,אָסְפַּרְנָא
BDB9327,H0612,אסר
BDB9327,H0631,אסר
BDB9327,H0632,אסר
BDB9328,H0613,אֱסוּר
BDB9329,H0633,אֱסָר
BDB9330,H0636,אָע
BDB9330,H6086,אָע
BDB9331,H0637,אַף
BDB9331,H0638,אַף
BDB9332,H0670,אֲפָֽרְסָיֵא
BDB9333,H0671,אֲפָֽרְסְכָיֵא
